structure_id,slab_num,well_id,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z,donor,sample,name,parent_structure_id,hemisphere,graph_order,structure_id_path,color_hex_triplet
4904,10,4541,CX,TP-i,"temporal pole, left, inferior aspect",979001,128,126,71,-37.8,4.3,-43.7,donor10021,donor10021_sample_46,"temporal pole, left, inferior aspect",4175,L,302,/4005/4006/4007/4008/4132/4174/4175/4904/,FF9C7F
4907,10,4517,CX,TP-i,"temporal pole, right, inferior aspect",978916,56,119,71,42.8,5.9,-35.4,donor10021,donor10021_sample_47,"temporal pole, right, inferior aspect",4176,R,306,/4005/4006/4007/4008/4132/4174/4176/4907/,FF9C7F
4908,10,4525,CX,TP-m,"temporal pole, right, medial aspect",978913,72,127,71,24.9,5.3,-44.8,donor10021,donor10021_sample_48,"temporal pole, right, medial aspect",4176,R,307,/4005/4006/4007/4008/4132/4174/4176/4908/,FF9C7F
4907,10,4533,CX,TP-i,"temporal pole, right, inferior aspect",983191,57,117,71,41.6,6,-33.1,donor10021,donor10021_sample_49,"temporal pole, right, inferior aspect",4176,R,306,/4005/4006/4007/4008/4132/4174/4176/4907/,FF9C7F
4012,10,4572,CX,PrG-prc,"precentral gyrus, left, bank of the precentral sulcus",978417,139,70,70,-50.7,7.3,22,donor10021,donor10021_sample_50,"precentral gyrus, left, bank of the precentral sulcus",4011,L,72,/4005/4006/4007/4008/4009/4010/4011/4012/,E8D659
4024,10,4564,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",982943,125,41,65,-35.3,14.2,55.7,donor10021,donor10021_sample_51,"superior frontal gyrus, left, lateral bank of gyrus",4022,L,84,/4005/4006/4007/4008/4009/4021/4022/4024/,E8D959
4030,10,4556,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",980080,130,43,65,-40.9,14,53.3,donor10021,donor10021_sample_52,"middle frontal gyrus, left, superior bank of gyrus",4029,L,46,/4005/4006/4007/4008/4009/4028/4029/4030/,E8CD59
4027,10,4524,CX,SFG-l,"superior frontal gyrus, right, lateral bank of gyrus",978329,70,42,64,26.3,16.3,54.5,donor10021,donor10021_sample_53,"superior frontal gyrus, right, lateral bank of gyrus",4025,R,87,/4005/4006/4007/4008/4009/4021/4025/4027/,E8D959
4024,4,4562,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",983142,108,59,25,-16.6,57.5,30.5,donor10021,donor10021_sample_54,"superior frontal gyrus, left, lateral bank of gyrus",4022,L,84,/4005/4006/4007/4008/4009/4021/4022/4024/,E8D959
4027,4,4570,CX,SFG-l,"superior frontal gyrus, right, lateral bank of gyrus",977462,85,50,29,9.1,53.9,41.6,donor10021,donor10021_sample_55,"superior frontal gyrus, right, lateral bank of gyrus",4025,R,87,/4005/4006/4007/4008/4009/4021/4025/4027/,E8D959
4030,4,4546,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",977469,110,60,25,-18.9,57.4,29.4,donor10021,donor10021_sample_56,"middle frontal gyrus, left, superior bank of gyrus",4029,L,46,/4005/4006/4007/4008/4009/4028/4029/4030/,E8CD59
4033,4,4554,CX,MFG-s,"middle frontal gyrus, right, superior bank of gyrus",977458,82,50,29,12.5,53.9,41.6,donor10021,donor10021_sample_57,"middle frontal gyrus, right, superior bank of gyrus",4032,R,49,/4005/4006/4007/4008/4009/4028/4032/4033/,E8CD59
4024,4,4586,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",983143,108,60,25,-16.6,57.4,29.4,donor10021,donor10021_sample_58,"superior frontal gyrus, left, lateral bank of gyrus",4022,L,84,/4005/4006/4007/4008/4009/4021/4022/4024/,E8D959
4030,2,4538,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",976928,108,90,18,-16.4,63.9,-6.6,donor10021,donor10021_sample_59,"middle frontal gyrus, left, superior bank of gyrus",4029,L,46,/4005/4006/4007/4008/4009/4028/4029/4030/,E8CD59
4031,2,4530,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",976929,108,96,18,-16.4,63.6,-13.7,donor10021,donor10021_sample_60,"middle frontal gyrus, left, inferior bank of gyrus",4029,L,47,/4005/4006/4007/4008/4009/4028/4029/4031/,E8CD59
4026,2,4514,CX,SFG-m,"superior frontal gyrus, right, medial bank of gyrus",976924,87,87,15,7,67.7,-3.4,donor10021,donor10021_sample_61,"superior frontal gyrus, right, medial bank of gyrus",4025,R,86,/4005/4006/4007/4008/4009/4021/4025/4026/,E8D959
4891,2,4577,CX,FPi,"frontal pole, left, inferior aspect",976920,102,97,18,-9.6,63.7,-14.8,donor10021,donor10021_sample_62,"frontal pole, left, inferior aspect",4889,L,14,/4005/4006/4007/4008/4009/4888/4889/4891/,E8C359
4892,2,4593,CX,FPm,"frontal pole, left, medial aspect",976921,94,101,17,-0.7,64.8,-19.6,donor10021,donor10021_sample_63,"frontal pole, left, medial aspect",4889,L,15,/4005/4006/4007/4008/4009/4888/4889/4892/,E8C359
4895,2,4585,CX,FPi,"frontal pole, right, inferior aspect",976922,84,102,15,10.5,67.1,-21,donor10021,donor10021_sample_64,"frontal pole, right, inferior aspect",4893,R,18,/4005/4006/4007/4008/4009/4888/4893/4895/,E8C359
4896,2,4601,CX,FPm,"frontal pole, right, medial aspect",976923,90,92,15,3.7,67.4,-9.2,donor10021,donor10021_sample_65,"frontal pole, right, medial aspect",4893,R,19,/4005/4006/4007/4008/4009/4888/4893/4896/,E8C359
4891,2,4522,CX,FPi,"frontal pole, left, inferior aspect",983172,102,95,18,-9.7,63.8,-12.5,donor10021,donor10021_sample_66,"frontal pole, left, inferior aspect",4889,L,14,/4005/4006/4007/4008/4009/4888/4889/4891/,E8C359
4023,8,4683,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",991116,101,62,47,-8.5,33.5,29.2,donor10021,donor10021_sample_67,"superior frontal gyrus, left, medial bank of gyrus",4022,L,83,/4005/4006/4007/4008/4009/4021/4022/4023/,E8D959
4026,8,4699,CX,SFG-m,"superior frontal gyrus, right, medial bank of gyrus",991117,88,60,53,6.1,27.2,32.2,donor10021,donor10021_sample_68,"superior frontal gyrus, right, medial bank of gyrus",4025,R,86,/4005/4006/4007/4008/4009/4021/4025/4026/,E8D959
4027,8,4667,CX,SFG-l,"superior frontal gyrus, right, lateral bank of gyrus",990441,77,48,53,18.4,27.9,46.3,donor10021,donor10021_sample_69,"superior frontal gyrus, right, lateral bank of gyrus",4025,R,87,/4005/4006/4007/4008/4009/4021/4025/4027/,E8D959
4024,6,4681,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",984859,115,56,37,-24.4,44.3,35.3,donor10021,donor10021_sample_70,"superior frontal gyrus, left, lateral bank of gyrus",4022,L,84,/4005/4006/4007/4008/4009/4021/4022/4024/,E8D959
4051,6,4658,CX,MOrG,"medial orbital gyrus, left",983527,103,105,43,-10.4,36.1,-21.8,donor10021,donor10021_sample_71,"medial orbital gyrus, left",4050,L,42,/4005/4006/4007/4008/4009/4050/4051/,E8CB59
4902,6,4619,CX,IRoG,"inferior rostral gyrus, right",983536,89,98,41,5.2,38.8,-13.7,donor10021,donor10021_sample_72,"inferior rostral gyrus, right",4900,R,37,/4005/4006/4007/4008/4009/4900/4902/,E8C859
4046,6,4626,CX,orIFG,"inferior frontal gyrus, orbital part, right",983520,51,92,40,47.7,40.9,-6.7,donor10021,donor10021_sample_73,"inferior frontal gyrus, orbital part, right",4044,R,31,/4005/4006/4007/4008/4009/4035/4044/4046/,E8C659
4060,6,4651,CX,LOrG,"lateral orbital gyrus, left",984943,115,98,43,-23.9,36.2,-13.6,donor10021,donor10021_sample_74,"lateral orbital gyrus, left",4059,L,39,/4005/4006/4007/4008/4009/4059/4060/,E8CA59
4223,6,4665,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",982050,100,75,39,-7.3,41.7,13.1,donor10021,donor10021_sample_75,"cingulate gyrus, frontal part, left, superior bank of gyrus",4222,L,102,/4005/4006/4007/4008/4219/4220/4221/4222/4223/,7F5B33
4226,6,4673,CX,CgGf-s,"cingulate gyrus, frontal part, right, superior bank of gyrus",982035,87,67,39,7.2,42.3,22.6,donor10021,donor10021_sample_76,"cingulate gyrus, frontal part, right, superior bank of gyrus",4225,R,105,/4005/4006/4007/4008/4219/4220/4221/4225/4226/,7F5B33
4027,6,4633,CX,SFG-l,"superior frontal gyrus, right, lateral bank of gyrus",981937,73,57,39,22.7,42.9,34.3,donor10021,donor10021_sample_77,"superior frontal gyrus, right, lateral bank of gyrus",4025,R,87,/4005/4006/4007/4008/4009/4021/4025/4027/,E8D959
4031,4,4594,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",977482,128,77,32,-38.8,48.7,10,donor10021,donor10021_sample_78,"middle frontal gyrus, left, inferior bank of gyrus",4029,L,47,/4005/4006/4007/4008/4009/4028/4029/4031/,E8CD59
4274,10,4565,CX,SIG,"short insular gyri, right",978419,62,81,69,35.7,9.5,9.1,donor10021,donor10021_sample_79,"short insular gyri, right",4272,R,97,/4005/4006/4007/4008/4268/4272/4274/,EFFF61
4033,10,4516,CX,MFG-s,"middle frontal gyrus, right, superior bank of gyrus",978328,65,44,65,31.9,15.2,52.2,donor10021,donor10021_sample_81,"middle frontal gyrus, right, superior bank of gyrus",4032,R,49,/4005/4006/4007/4008/4009/4028/4032/4033/,E8CD59
4034,10,4603,CX,MFG-i,"middle frontal gyrus, right, inferior bank of gyrus",978308,50,62,66,48.9,13.7,31.2,donor10021,donor10021_sample_82,"middle frontal gyrus, right, inferior bank of gyrus",4032,R,50,/4005/4006/4007/4008/4009/4028/4032/4034/,E8CD59
4026,4,4579,CX,SFG-m,"superior frontal gyrus, right, medial bank of gyrus",977536,82,78,29,12.7,52.8,8.6,donor10021,donor10021_sample_83,"superior frontal gyrus, right, medial bank of gyrus",4025,R,86,/4005/4006/4007/4008/4009/4021/4025/4026/,E8D959
4049,4,4539,CX,GRe,"gyrus rectus, right",977533,85,102,28,9.6,52.9,-19.7,donor10021,donor10021_sample_84,"gyrus rectus, right",4047,R,22,/4005/4006/4007/4008/4009/4047/4049/,E8C459
4027,2,4537,CX,SFG-l,"superior frontal gyrus, right, lateral bank of gyrus",980073,77,71,16,18.1,67.4,15.6,donor10021,donor10021_sample_85,"superior frontal gyrus, right, lateral bank of gyrus",4025,R,87,/4005/4006/4007/4008/4009/4021/4025/4027/,E8D959
4051,4,4563,CX,MOrG,"medial orbital gyrus, left",981586,111,95,29,-19.6,51.6,-11.4,donor10021,donor10021_sample_86,"medial orbital gyrus, left",4050,L,42,/4005/4006/4007/4008/4009/4050/4051/,E8CB59
4052,4,4571,CX,MOrG,"medial orbital gyrus, right",977532,83,102,28,11.8,53,-19.7,donor10021,donor10021_sample_87,"medial orbital gyrus, right",4050,R,43,/4005/4006/4007/4008/4009/4050/4052/,E8CB59
4898,4,4587,CX,SRoG,"superior rostral gyrus, left",977531,100,88,25,-7.4,56.5,-3.6,donor10021,donor10021_sample_88,"superior rostral gyrus, left",4897,L,89,/4005/4006/4007/4008/4009/4897/4898/,E8DB59
4899,4,4595,CX,SRoG,"superior rostral gyrus, right",977535,83,84,29,11.7,52.6,1.6,donor10021,donor10021_sample_89,"superior rostral gyrus, right",4897,R,90,/4005/4006/4007/4008/4009/4897/4899/,E8DB59
4901,4,4547,CX,IRoG,"inferior rostral gyrus, left",977530,99,91,25,-6.3,56.4,-7.1,donor10021,donor10021_sample_90,"inferior rostral gyrus, left",4900,L,36,/4005/4006/4007/4008/4009/4900/4901/,E8C859
4034,4,4523,CX,MFG-i,"middle frontal gyrus, right, inferior bank of gyrus",977494,58,76,28,39.6,54.5,10.9,donor10021,donor10021_sample_91,"middle frontal gyrus, right, inferior bank of gyrus",4032,R,50,/4005/4006/4007/4008/4009/4028/4032/4034/,E8CD59
4046,4,4531,CX,orIFG,"inferior frontal gyrus, orbital part, right",977493,64,93,28,33,53.7,-9.1,donor10021,donor10021_sample_92,"inferior frontal gyrus, orbital part, right",4044,R,31,/4005/4006/4007/4008/4009/4035/4044/4046/,E8C659
4061,4,4515,CX,LOrG,"lateral orbital gyrus, right",977492,71,93,27,25.2,54.6,-9.2,donor10021,donor10021_sample_93,"lateral orbital gyrus, right",4059,R,40,/4005/4006/4007/4008/4009/4059/4061/,E8CA59
4023,4,4578,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",977475,102,80,25,-9.7,56.7,5.9,donor10021,donor10021_sample_94,"superior frontal gyrus, left, medial bank of gyrus",4022,L,83,/4005/4006/4007/4008/4009/4021/4022/4023/,E8D959
4024,2,4569,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",980066,112,72,17,-21.1,65.6,14.5,donor10021,donor10021_sample_95,"superior frontal gyrus, left, lateral bank of gyrus",4022,L,84,/4005/4006/4007/4008/4009/4021/4022/4024/,E8D959
4023,2,4553,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",977023,98,81,16,-5.3,66.6,3.8,donor10021,donor10021_sample_96,"superior frontal gyrus, left, medial bank of gyrus",4022,L,83,/4005/4006/4007/4008/4009/4021/4022/4023/,E8D959
4033,2,4529,CX,MFG-s,"middle frontal gyrus, right, superior bank of gyrus",980074,74,72,16,21.5,67.4,14.4,donor10021,donor10021_sample_97,"middle frontal gyrus, right, superior bank of gyrus",4032,R,49,/4005/4006/4007/4008/4009/4028/4032/4033/,E8CD59
4034,2,4521,CX,MFG-i,"middle frontal gyrus, right, inferior bank of gyrus",980072,75,87,15,20.5,67.9,-3.3,donor10021,donor10021_sample_98,"middle frontal gyrus, right, inferior bank of gyrus",4032,R,50,/4005/4006/4007/4008/4009/4028/4032/4034/,E8CD59
4894,2,4513,CX,FP-s,"frontal pole, right, superior aspect",980071,74,90,15,21.6,67.8,-6.9,donor10021,donor10021_sample_99,"frontal pole, right, superior aspect",4893,R,17,/4005/4006/4007/4008/4009/4888/4893/4894/,E8C359
4894,2,4545,CX,FP-s,"frontal pole, right, superior aspect",983153,71,90,15,25,67.8,-6.9,donor10021,donor10021_sample_100,"frontal pole, right, superior aspect",4893,R,17,/4005/4006/4007/4008/4009/4888/4893/4894/,E8C359
4023,10,4540,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",982936,101,56,63,-8.3,16.3,37.8,donor10021,donor10021_sample_103,"superior frontal gyrus, left, medial bank of gyrus",4022,L,83,/4005/4006/4007/4008/4009/4021/4022/4023/,E8D959
4026,10,4548,CX,SFG-m,"superior frontal gyrus, right, medial bank of gyrus",982939,92,48,62,1.7,17.8,47.2,donor10021,donor10021_sample_104,"superior frontal gyrus, right, medial bank of gyrus",4025,R,86,/4005/4006/4007/4008/4009/4021/4025/4026/,E8D959
4226,10,4532,CX,CgGf-s,"cingulate gyrus, frontal part, right, superior bank of gyrus",982937,101,60,62,-8.3,17.2,33,donor10021,donor10021_sample_105,"cingulate gyrus, frontal part, right, superior bank of gyrus",4225,R,105,/4005/4006/4007/4008/4219/4220/4221/4225/4226/,7F5B33
4146,12,4630,CX,MTG-i,"middle temporal gyrus, right, inferior bank of gyrus",992976,49,113,83,50.7,-6.8,-27.2,donor10021,donor10021_sample_107,"middle temporal gyrus, right, inferior bank of gyrus",4144,R,285,/4005/4006/4007/4008/4132/4140/4144/4146/,FF907F
4153,12,4638,CX,ITG-its,"inferior temporal gyrus, right, bank of the its",992968,57,121,84,41.9,-8.4,-36.5,donor10021,donor10021_sample_108,"inferior temporal gyrus, right, bank of the its",4152,R,276,/4005/4006/4007/4008/4132/4147/4152/4153/,FF8D7F
4155,12,4654,CX,ITG-mts,"inferior temporal gyrus, right, bank of mts",992970,50,116,83,49.6,-7,-30.7,donor10021,donor10021_sample_109,"inferior temporal gyrus, right, bank of mts",4152,R,278,/4005/4006/4007/4008/4132/4147/4152/4155/,FF8D7F
4145,12,4701,CX,MTG-s,"middle temporal gyrus, right, superior bank of gyrus",992925,46,107,83,54,-6.5,-20.1,donor10021,donor10021_sample_110,"middle temporal gyrus, right, superior bank of gyrus",4144,R,284,/4005/4006/4007/4008/4132/4140/4144/4145/,FF907F
4030,12,4677,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",992845,116,35,79,-25.1,-0.7,64.1,donor10021,donor10021_sample_111,"middle frontal gyrus, left, superior bank of gyrus",4029,L,46,/4005/4006/4007/4008/4009/4028/4029/4030/,E8CD59
4058,8,4676,CX,POrG,"posterior orbital gyrus, right",993198,75,104,54,21.1,24.7,-19.5,donor10021,donor10021_sample_112,"posterior orbital gyrus, right",4056,R,69,/4005/4006/4007/4008/4009/4056/4058/,E8D459
4042,8,4660,CX,opIFG,"inferior frontal gyrus, opercular part, left",993105,144,64,59,-56.5,19.5,28,donor10021,donor10021_sample_113,"inferior frontal gyrus, opercular part, left",4041,L,27,/4005/4006/4007/4008/4009/4035/4041/4042/,E8C659
4270,12,5113,CX,LIG,"long insular gyri, left",994824,126,79,91,-35.8,-15.7,13.5,donor10021,donor10021_sample_125,"long insular gyri, left",4269,L,93,/4005/4006/4007/4008/4268/4269/4270/,FFF161
4040,6,4618,CX,trIFG,"inferior frontal gyrus, triangular part, right",983521,50,90,40,48.8,41,-4.4,donor10021,donor10021_sample_186,"inferior frontal gyrus, triangular part, right",4038,R,34,/4005/4006/4007/4008/4009/4035/4038/4040/,E8C659
4034,8,8365,CX,MFG-i,"middle frontal gyrus, right, inferior bank of gyrus",992896,57,67,53,40.9,27.6,24,donor10021,donor10021_sample_187,"middle frontal gyrus, right, inferior bank of gyrus",4032,R,50,/4005/4006/4007/4008/4009/4028/4032/4034/,E8CD59
4145,18,4812,CX,MTG-s,"middle temporal gyrus, right, superior bank of gyrus",997605,43,85,126,57.7,-52.5,10,donor10021,donor10021_sample_188,"middle temporal gyrus, right, superior bank of gyrus",4144,R,284,/4005/4006/4007/4008/4132/4140/4144/4145/,FF907F
4226,14,8373,CX,CgGf-s,"cingulate gyrus, frontal part, right, superior bank of gyrus",998543,87,59,84,7.7,-6.5,36.4,donor10021,donor10021_sample_189,"cingulate gyrus, frontal part, right, superior bank of gyrus",4225,R,105,/4005/4006/4007/4008/4219/4220/4221/4225/4226/,7F5B33
4155,16,5109,CX,ITG-mts,"inferior temporal gyrus, right, bank of mts",1011606,37,109,111,64.5,-37,-19.7,donor10021,donor10021_sample_191,"inferior temporal gyrus, right, bank of mts",4152,R,278,/4005/4006/4007/4008/4132/4147/4152/4155/,FF8D7F
4163,16,5125,CX,FuG-l,"fusiform gyrus, right, lateral bank of gyrus",1013982,70,110,111,27.5,-37.6,-20.9,donor10021,donor10021_sample_192,"fusiform gyrus, right, lateral bank of gyrus",4161,R,265,/4005/4006/4007/4008/4132/4156/4161/4163/,FF877F
4203,22,5166,CX,OTG-s,"occipito-temporal gyrus, right, superior bank of gyrus",1011582,68,108,149,30.2,-79,-14.8,donor10021,donor10021_sample_193,"occipito-temporal gyrus, right, superior bank of gyrus",4202,R,200,/4005/4006/4007/4008/4180/4198/4202/4203/,E88A51
4158,12,5210,CX,FuG-its,"fusiform gyrus, left, bank of the its",994881,128,116,86,-37.7,-11.7,-30.5,donor10021,donor10021_sample_194,"fusiform gyrus, left, bank of the its",4157,L,260,/4005/4006/4007/4008/4132/4156/4157/4158/,FF877F
4034,10,4905,CX,MFG-i,"middle frontal gyrus, right, inferior bank of gyrus",978308,49,62,66,50,13.7,31.2,donor10021,donor10021_sample_266,"middle frontal gyrus, right, inferior bank of gyrus",4032,R,50,/4005/4006/4007/4008/4009/4028/4032/4034/,E8CD59
4891,2,4913,CX,FPi,"frontal pole, left, inferior aspect",983172,101,95,18,-8.5,63.8,-12.5,donor10021,donor10021_sample_267,"frontal pole, left, inferior aspect",4889,L,14,/4005/4006/4007/4008/4009/4888/4889/4891/,E8C359
4034,12,4873,CX,MFG-i,"middle frontal gyrus, right, inferior bank of gyrus",992761,56,50,79,42.2,-0.1,46.5,donor10021,donor10021_sample_268,"middle frontal gyrus, right, inferior bank of gyrus",4032,R,50,/4005/4006/4007/4008/4009/4028/4032/4034/,E8CD59
4073,18,4897,CX,PCLa-s,"paracentral lobule, anterior part, left, superior bank of gyrus",997594,95,38,111,-1.2,-35.3,63.8,donor10021,donor10021_sample_269,"paracentral lobule, anterior part, left, superior bank of gyrus",4072,L,56,/4005/4006/4007/4008/4009/4071/4072/4073/,E8CF59
4088,18,4803,CX,PoG-sl,"postcentral gyrus, left, superior lateral aspect of gyrus",997581,98,27,113,-4.6,-37.1,76.9,donor10021,donor10021_sample_270,"postcentral gyrus, left, superior lateral aspect of gyrus",4086,L,235,/4005/4006/4007/4008/4084/4085/4086/4088/,FF6C62
4101,18,4811,CX,SPL-s,"superior parietal lobule, right, superior bank of gyrus",997575,82,24,116,13.3,-39.9,80.8,donor10021,donor10021_sample_271,"superior parietal lobule, right, superior bank of gyrus",4100,R,255,/4005/4006/4007/4008/4084/4096/4100/4101/,FF7B62
4124,18,4819,CX,Pcu-i,"precuneus, right, inferior lateral bank of gyrus",997576,82,57,113,13.6,-38,41.6,donor10021,donor10021_sample_272,"precuneus, right, inferior lateral bank of gyrus",4122,R,249,/4005/4006/4007/4008/4084/4118/4122/4124/,FF7462
4230,18,4827,CX,CgGp-s,"cingulate gyrus, parietal part, left, superior bank of gyrus",997596,101,57,109,-7.7,-34,41.2,donor10021,donor10021_sample_273,"cingulate gyrus, parietal part, left, superior bank of gyrus",4229,L,109,/4005/4006/4007/4008/4219/4220/4228/4229/4230/,7F6233
4233,18,4835,CX,CgGp-s,"cingulate gyrus, parietal part, right, superior bank of gyrus",997577,83,59,113,12.5,-38.1,39.3,donor10021,donor10021_sample_274,"cingulate gyrus, parietal part, right, superior bank of gyrus",4232,R,112,/4005/4006/4007/4008/4219/4220/4228/4232/4233/,7F6233
4234,18,4843,CX,CgGp-i,"cingulate gyrus, parietal part, right, inferior bank of gyrus",997578,85,62,113,10.3,-38.2,35.8,donor10021,donor10021_sample_275,"cingulate gyrus, parietal part, right, inferior bank of gyrus",4232,R,113,/4005/4006/4007/4008/4219/4220/4228/4232/4234/,7F6233
